TLANAME,CRASHDATE,CRASHDOW,CRASHTIME,MVMT,VEHICLES,CAUSES,OBJECTSSTRUCK,ROADCURVE,ROADWET,LIGHT,WTHRa,JUNCTYPE,TRAFCTRL,ROADMARK,SPDLIM,CRASHFATALCNT,CRASHSEVCNT,CRASHMINCNT,EASTING,NORTHING
Ashburton District,18/04/2014,Fri,1235,BB,CN1C,111A 123A ,,E,W,O ,L , ,N,L,50,1,2,2,1498786,5138298
Ashburton District,31/05/2014,Sat,1555,HA,CN1C,321A 335A ,,R,D,B ,F ,X,S,C,100,3,1,1,1512852,5154761
Ashburton District,07/07/2014,Mon,905,CB,TW1,135A 802 ,F,R,I,ON,F , ,N,C,100,0,1,0,1506860,5155095
Ashburton District,29/07/2014,Tue,2145,DA,CS1,111A 131A ,P,M,D,DN,F , , ,C,100,0,0,0,1520686,5154365
Ashburton District,12/05/2014,Mon,2020,EA,VE1C,386A ,M,R,D,DN,F , ,N,C,100,0,0,0,1490771,5156485
Ashburton District,12/09/2014,Fri,1,DA,CW1,101A 410A ,FS,E,D,DN,F , , ,C,100,0,0,0,1483173,5156363
Ashburton District,14/01/2014,Tue,2000,CC,CE1,101A 129A ,V,R,D,DN,F , ,N,C,100,0,0,0,1499586,5155697
Ashburton District,19/08/2014,Tue,1845,HA,TS24,302A ,,E,D,DN,F ,M,G,C,100,0,0,0,1485650,5145661
Ashburton District,24/08/2014,Sun,1145,DA,CE1,111A 131A 404A ,P,M,D,O ,F ,M,G,C,100,0,0,1,1488583,5145307
Ashburton District,27/08/2014,Wed,820,HA,VW14,301B 363B 902 ,,R,D,B ,F ,X,S,C,100,0,0,2,1468132,5131412
Ashburton District,20/11/2014,Thu,840,PC,CE1E,308A 371A 929 ,,R,D,BF,F ,D,N,C,50,0,0,1,1500594,5137107
Ashburton District,18/12/2014,Thu,745,CA,CW1,112A 130A 813 ,F,R,D,DN,F , , ,N,100,0,0,0,1518715,5154886
Ashburton District,05/09/2014,Fri,1640,MO,CE1C,402A 403A 423A ,M,R,D,O ,F , , ,C,50,0,0,0,1499781,5138051
Ashburton District,26/12/2014,Fri,2100,DA,VS1,103A 111A 131A ,,S,D,TN,F , , ,C,100,0,0,0,1508633,5125224
Ashburton District,07/07/2014,Mon,1439,AC,4N1O,153A 159A ,,R,D,B ,F , , ,C,100,0,1,1,1502567,5135827
Ashburton District,06/09/2014,Sat,1400,MO,4W1CE,371A ,Q,R,D,OF,F , ,N,N,100,0,0,1,1502372,5128899
Ashburton District,19/09/2014,Fri,930,EO,TN1,686A ,X,R,D,BF,F , ,G,C,50,0,0,0,1500135,5138663
Ashburton District,24/05/2014,Sat,910,HA,4S14,302A 375A ,,R,D,B ,F ,R,G,C,50,0,0,1,1500165,5138638
Ashburton District,26/07/2014,Sat,1210,FD,CS1C,132A 358A ,,R,D,B ,F , ,N,P,50,0,0,2,1499957,5138853
Ashburton District,20/06/2014,Fri,910,FD,4E1C,358A 385A ,,R,D,BF,F , ,N,C,50,0,0,0,1500039,5138765
Ashburton District,30/06/2014,Mon,1450,HA,4E1C,302B ,,R,D,BF,F ,X,G,C,50,0,0,0,1499856,5138060
Ashburton District,28/11/2014,Fri,939,DB,CS1,131A 802 901 ,,E,I,O ,H , , ,C,100,0,0,0,1504276,5129614
Ashburton District,14/09/2014,Sun,2300,CA,CN1,130A ,P,R,D,DN,F , , ,N,100,0,1,0,1497544,5147130
Ashburton District,08/11/2014,Sat,2130,CB,CE1,103A 112A 139A 402A ,EX,R,D,DN,F , , ,N,100,0,0,1,1484575,5130657
Ashburton District,23/11/2014,Sun,1308,CC,CE1,112A 130A ,F,R,D,B ,F , , ,N,100,0,0,1,1484429,5130625
Ashburton District,18/01/2014,Sat,214,CB,CS1,130A 412A ,P,R,D,DO,F ,T,S,P,70,0,0,0,1521680,5155078
Ashburton District,20/09/2014,Sat,1650,LB,CS1C,303B 382B ,,R,D,B ,F ,X,S,P,70,0,0,0,1521531,5154726
Ashburton District,26/05/2014,Mon,1605,FD,CS1C,181A ,,R,D,ON,F , ,N,C,100,0,0,0,1520486,5153411
Ashburton District,12/03/2014,Wed,1535,GD,4S1V,387A 144B ,,R,D,B ,F ,X,S,C,100,0,0,0,1519087,5152555
Ashburton District,14/12/2014,Sun,1510,HA,4N2C,301A 382A ,,R,D,BN,F ,X,S,C,100,0,0,1,1519087,5152555
Ashburton District,10/04/2014,Thu,635,DB,CN1,110A 131A ,P,M,W,O ,F ,X,S,C,100,0,0,0,1519087,5152555
Ashburton District,16/03/2014,Sun,1155,EC,4N1,912,W,R,W,O ,H , , ,C,100,0,0,1,1518873,5152425
Ashburton District,04/08/2014,Mon,600,EC,4N1,912,W,R,D,DN,F , , ,C,100,0,0,0,1518660,5152295
Ashburton District,01/09/2014,Mon,1100,DA,CE1,111A 330A 386A ,GPS,M,D,O ,F , ,N,C,100,0,0,0,1515567,5150488
Ashburton District,08/06/2014,Sun,40,CC,CS1,103A 130A 412A 801 ,FP,R,W,DN,L , , ,C,100,0,0,1,1512902,5148789
Ashburton District,08/04/2014,Tue,1450,FA,4S14,331A 370A 817 901 ,,R,W,O ,H , , ,C,100,0,0,0,1510520,5147343
Ashburton District,04/08/2014,Mon,145,CA,CN1,402A 433A ,F,R,D,DN,F ,X,S,C,100,0,0,0,1510221,5147162
Ashburton District,05/06/2014,Thu,1959,KB,4E1C,302B 382B ,,R,D,DN,F ,T,G,C,100,0,0,0,1507575,5145557
Ashburton District,10/12/2014,Wed,900,FA,TN1B,112A 181A 331A 387A 191B 197B 801 ,,R,W,O ,L , , ,C,100,0,0,1,1506701,5144818
Ashburton District,20/06/2014,Fri,635,CB,CN1,135A 802 ,C,R,I,DN,FF, ,N,L,100,0,0,0,1505358,5143563
Ashburton District,04/07/2014,Fri,1520,JA,VN14,302B 377B ,,R,D,BN,F ,T,G,C,100,0,0,1,1502409,5140860
Ashburton District,04/06/2014,Wed,1620,JA,CN1C,301B 375B ,,R,D,B ,F ,T,S,C,100,0,0,2,1501420,5139929
Ashburton District,07/12/2014,Sun,1309,BE,CS1T,103A 133A ,,R,D,BF,F , ,N,C,50,0,0,1,1500877,5139422
Ashburton District,18/05/2014,Sun,715,CB,CS1,130A 410A ,T,R,D,O ,F ,T,N,P,50,0,0,0,1500789,5139342
Ashburton District,27/12/2014,Sat,1155,FD,CS1V4,181A ,,R,D,B ,F , , ,P,50,0,0,0,1500268,5138855
Ashburton District,30/10/2014,Thu,1612,MC,CN14,191A 372B 671B ,,R,D,B ,F ,T,S,C,50,0,0,1,1500194,5138787
Ashburton District,08/11/2014,Sat,1650,HA,CN1C,302A 375A ,,E,D,BF,F ,R,G,R,50,0,0,0,1500107,5138707
Ashburton District,20/04/2014,Sun,2216,HA,CS2C,302A 375A ,,E,W,DO,L ,R,G,R,50,0,0,0,1500093,5138707
Ashburton District,20/02/2014,Thu,1205,FD,CE1TC4,181A 330A 181B ,,R,D,B ,F , ,N,P,50,0,0,0,1500020,5138625
Ashburton District,23/10/2014,Thu,840,FD,TN1C,331A ,,R,D,B ,F , , ,P,50,0,0,0,1499895,5138509
Ashburton District,25/10/2014,Sat,1140,FD,CS1CC,331A 352A ,,R,D,B ,F , ,N,C,50,0,0,0,1499628,5138260
Ashburton District,13/06/2014,Fri,1721,LB,CS1C,303B ,,R,D,DO,F ,X,T,L,50,0,0,0,1499472,5138116
Ashburton District,14/11/2014,Fri,210,FE,TS1C,181A 331A ,,R,D,DO,F ,X,T,C,50,0,0,0,1499472,5138116
Ashburton District,15/02/2014,Sat,1720,FE,CS1C,130A 427A 504A ,,R,D,B ,F ,X,T,C,50,0,0,1,1499472,5138116
Ashburton District,03/07/2014,Thu,1810,LB,CS1C,303B 387B ,,R,D,DO,F ,X,T,C,50,0,0,0,1499208,5137868
Ashburton District,03/07/2014,Thu,1755,LB,CN2C,303B 375B ,,R,D,TO,F ,X,T,C,50,0,0,0,1499208,5137868
Ashburton District,22/11/2014,Sat,930,LB,4N1C,103A 303B 353B ,,R,D,BF,F ,X,T,R,50,0,0,0,1499208,5137868
Ashburton District,27/05/2014,Tue,1600,JA,CE1C,301B 375B ,,M,D,B ,F ,T,S,C,50,0,0,0,1499139,5137766
Ashburton District,24/01/2014,Fri,1624,CB,CN1,129A 134A 500A ,G,R,D,BF,F , ,N,R,50,0,0,1,1499117,5137718
Ashburton District,02/07/2014,Wed,1650,NB,TN1E,713B ,,E,D,O ,F ,T,G,C,50,0,1,0,1499109,5137699
Ashburton District,10/04/2014,Thu,1158,MA,TN1CC,330B 373B ,M,R,W,O ,F , ,N,C,50,0,0,0,1499108,5137698
Ashburton District,23/12/2014,Tue,1156,FD,VN1C,181A 330A ,,R,D,B ,F ,T,G,C,50,0,0,1,1498998,5137567
Ashburton District,09/12/2014,Tue,1130,LB,CW1T,303B 375B ,,R,D,OF,F ,T,G,L,50,0,0,0,1498995,5137564
Ashburton District,23/07/2014,Wed,1220,LB,CN1V,303B 330B ,,R,D,B ,F ,T,G,C,50,0,1,1,1498232,5136976
Ashburton District,12/02/2014,Wed,1750,MC,VS1C,372B ,,R,W,O ,H , , ,C,50,0,0,0,1498001,5136796
Ashburton District,25/08/2014,Mon,830,JA,VS1C,301B 375B ,,R,D,O ,F ,T,S,C,50,0,0,0,1497922,5136734
Ashburton District,13/10/2014,Mon,1024,JA,CW1V,301B 375B ,,R,D,B ,F ,T,S,P,50,0,0,0,1497706,5136565
Ashburton District,03/06/2014,Tue,839,FD,CN1C,181A 363A 902 ,,R,D,B ,F , ,N,C,50,0,0,0,1497598,5136481
Ashburton District,21/01/2014,Tue,1210,JA,CW1C,301B 375B ,,R,D,B ,F ,T,S,C,50,0,0,0,1497482,5136391
Ashburton District,15/11/2014,Sat,1950,HA,CS1C,103B 301B ,H,R,D,BF,F ,X,S,C,50,0,0,1,1497309,5136257
Ashburton District,09/07/2014,Wed,1710,JA,CS1C,301B 375B ,,R,D,OF,F ,T,S,P,50,0,0,0,1497133,5136120
Ashburton District,04/07/2014,Fri,1540,FA,TN1C,132A 387A ,,M,D,O ,F , ,N,C,100,0,0,0,1497075,5136075
Ashburton District,05/06/2014,Thu,1105,CB,CW1T,129A 361A ,M,R,D,B ,F , , ,C,50,0,0,2,1497054,5136059
Ashburton District,22/11/2014,Sat,1730,MC,CW1C,381B 901 903 ,,R,W,O ,HS, , ,C,50,0,0,0,1497039,5136047
Ashburton District,24/11/2014,Mon,830,AO,TW1C,372A 150B 692B ,V,R,D,B ,F , , ,C,100,0,2,0,1491441,5131691
Ashburton District,28/07/2014,Mon,2038,BA,4N1T,129A 205A ,,R,D,DN,F , , ,C,100,1,0,1,1489849,5130456
Ashburton District,28/06/2014,Sat,1453,BA,CN1C,133A ,,R,D,B ,F , , ,L,100,0,0,0,1486499,5127851
Ashburton District,10/01/2014,Fri,1615,FA,CN1CT,331A 197C ,E,R,D,B ,F , , ,C,100,0,0,0,1486317,5127710
Ashburton District,30/01/2014,Thu,2340,AB,CS1T,154A 434A ,,R,D,DN,F , ,N,C,100,0,0,0,1486262,5127668
Ashburton District,05/02/2014,Wed,1420,JA,CN1C,308B 377B 839 922 ,,R,D,B ,F ,D, ,P,70,0,0,2,1485283,5126832
Ashburton District,30/08/2014,Sat,1210,FA,VE1V,181A 331A ,,R,D,B ,F , , ,C,100,0,0,0,1485008,5126617
Ashburton District,18/04/2014,Fri,312,PA,CS1E,722B 724B 901 ,,R,W,DN,H , ,N,C,100,1,0,0,1480283,5124513
Ashburton District,25/12/2014,Thu,1740,CC,CE1,130A 412A ,F,R,D,B ,F ,X,G,C,100,0,0,1,1478588,5123887
Ashburton District,28/08/2014,Thu,1840,QG,4W1,136A 665A ,,R,D,DO,F , ,N,C,100,0,0,0,1477202,5123366
Ashburton District,21/11/2014,Fri,1200,CA,CS1,129A 130A 352A ,V,R,D,B ,F , , ,C,100,0,0,0,1476136,5122961
Ashburton District,17/03/2014,Mon,1740,CB,ON1,129A 330A ,G,R,D,ON,F , ,N,C,100,0,0,0,1473799,5122073
Ashburton District,18/07/2014,Fri,635,CA,4W1,135A 802 ,B,R,I,DN,FF, ,N,C,100,0,0,0,1472495,5121346
Ashburton District,26/04/2014,Sat,250,CB,VN1,103A 133A ,H,R,D,DO,F , , ,C,50,0,0,0,1499140,5137941
Ashburton District,22/05/2014,Thu,1035,HA,CE24,301A ,,R,D,O ,F ,X,S,C,50,0,0,0,1499056,5138030
Ashburton District,12/05/2014,Mon,2245,DA,CN1,103A 410A ,T,E,W,DN,F , ,N,C,100,0,0,0,1497783,5141193
Ashburton District,12/06/2014,Thu,1720,FD,4N1CC,181A ,,R,D,DN,F ,T,G,C,100,0,0,0,1498098,5143290
Ashburton District,05/04/2014,Sat,1813,DB,CN2,103A 111A 131A ,C,R,W,OF,M ,T,S,C,100,0,0,0,1498131,5143490
Ashburton District,15/07/2014,Tue,2115,EC,CN1,912,W,R,D,DN,F , ,N,C,100,0,0,0,1495120,5148345
Ashburton District,12/04/2014,Sat,1115,GE,4N1C,157A 160A 387A ,,R,W,O ,F ,X,S,C,100,0,0,0,1494994,5148501
Ashburton District,12/05/2014,Mon,1845,DC,VN1,335A 404A ,SX,E,D,DN,F ,X,G,C,100,0,0,0,1490671,5156492
Ashburton District,07/06/2014,Sat,1815,DC,CW1,380A 801 904 ,X,M,W,DN,M ,X,G,C,100,0,0,0,1490671,5156492
Ashburton District,02/09/2014,Tue,1009,HA,CW24,302A ,,R,D,B ,F ,X,G,C,50,0,0,1,1490858,5168029
Auckland,07/09/2014,Sun,751,FF,TW1C,181A 191B ,,E,D,BF,F , ,N,N,80,0,0,0,1756842,5919165
Auckland,21/03/2014,Fri,258,DA,TW1,111A 131A ,GT,M,D,DO,F , , ,C,100,1,0,0,1767886,5903891
Auckland,15/06/2014,Sun,740,DA,CS1,101A 131A 412A ,P,E,D,O ,F , , ,C,100,0,0,0,1767836,5903898
Auckland,20/08/2014,Wed,709,AC,TS1C,129A ,,M,W,BF,F , ,N,N,100,0,0,1,1767935,5903888
Auckland,30/09/2014,Tue,1744,FD,4E1CCC,331A 358A ,,R,D,BF,F , ,N,N,80,0,0,0,1756614,5919216
Auckland,20/06/2014,Fri,1615,FD,CE1C,181A ,,R,D,BF,F ,Y,N,R,100,0,0,0,1756460,5919158
Auckland,10/04/2014,Thu,252,BF,CS1T,101A 111A 131A 206A 817 ,,M,D,DO,F , , ,N,80,0,0,0,1756610,5919230
Auckland,16/10/2014,Thu,816,FD,TN14C,111A 331A 358A ,CG,E,D,B ,F , , ,N,100,0,0,0,1767911,5903937
Auckland,18/10/2014,Sat,18,DA,CE1,103A 129A ,G,M,W,DO,H , ,N,N,100,0,0,1,1768104,5903893
Auckland,22/04/2014,Tue,1831,DA,CE1,102A 410A ,G,E,D,DO,F , , ,C,100,0,0,0,1768016,5903915
Auckland,02/04/2014,Wed,1724,MO,MW1,101A 131A ,K,E,D,O ,F , , ,N,50,0,1,0,1752555,5917656
Auckland,27/02/2014,Thu,1132,EA,CW1C,129A 504A ,M,R,D,BF,F , ,N,C,50,0,0,1,1762147,5916088
Auckland,29/01/2014,Wed,709,CB,CE1,130A 645A ,P,R,D,B ,F , , ,C,50,0,0,0,1762711,5916091
Auckland,20/05/2014,Tue,630,MC,CW1C,372B ,,R,D,DO,F , ,N,C,50,0,0,0,1761536,5915966
Auckland,05/09/2014,Fri,552,CA,VW1,132A 330A 632A 901 ,,R,W,DO,H , , ,C,50,0,0,1,1761652,5915995
Auckland,14/01/2014,Tue,1710,JA,CE1C,308B 375B 930 ,,R,D,OF,F ,D,N,C,50,0,0,1,1761701,5916003
Auckland,11/04/2014,Fri,1730,FE,CE1C,331A ,,R,D,TO,F ,X,T,C,50,0,0,0,1763190,5915990
Auckland,20/03/2014,Thu,1306,EA,CW1C,129A ,M,E,D,B ,F , , ,C,50,0,0,0,1762958,5916036
Auckland,17/03/2014,Mon,1520,NA,CW1E,306A 376A ,,R,D,B ,F , , ,X,50,0,0,1,1757054,5930943
Auckland,05/11/2014,Wed,100,DC,CW2,103A 357A 506A 512A ,H,R,W,DO,F ,T,G,C,50,0,0,0,1770097,5914549
Auckland,14/06/2014,Sat,1612,QG,CW1,682A ,F,R,D,B ,F ,T,G,C,50,0,0,0,1761822,5908626
Auckland,21/06/2014,Sat,1119,FB,CE1C,181A 387A ,,E,D,O ,F ,X,T,C,60,0,0,0,1769928,5908142
Auckland,01/04/2014,Tue,705,FB,CN1C,181A ,,R,D,B ,F ,T,G,C,50,0,0,0,1769136,5909159
Auckland,14/06/2014,Sat,2124,KB,CS1C,300B ,,R,D,DO,F ,T,N,C,50,0,0,1,1738918,5928715
Auckland,05/03/2014,Wed,1330,JA,VS1C,145A 301B 387B 901 ,,R,W,O ,H ,T,S,C,50,0,0,0,1738901,5928687
Auckland,11/06/2014,Wed,1820,EA,CE1T,103A 129A ,M,M,D,DO,F , ,N,C,50,0,0,0,1766729,5901398
Auckland,16/02/2014,Sun,1345,PO,CW1E,357A 514A 720B ,,R,D,B ,F , , ,N,50,0,1,0,1766521,5901327
Auckland,22/12/2014,Mon,1309,CA,CS1C,112A 130A 514A ,MP,R,D,B ,F , , ,N,50,0,0,0,1758629,5913526
Auckland,02/03/2014,Sun,100,DB,CW1,131A 402A ,F,M,D,DN,F , ,N,C,80,0,0,0,1746462,5958940
Auckland,17/12/2014,Wed,1430,DB,CE1,111A 131A 801 ,,E,W,O ,L , , ,C,70,0,0,0,1774690,5900154
Auckland,05/10/2014,Sun,700,CA,CW1,112A 129A 130A ,P,R,W,O ,F , , ,C,70,0,0,0,1772626,5899389
Auckland,17/10/2014,Fri,1507,QG,VW1C,402A 687A ,,R,D,O ,F , , ,C,70,0,0,0,1771956,5899141
Auckland,01/01/2014,Wed,615,KA,SW1C,302B 375B ,,R,D,B ,F ,R,G,R,50,0,0,1,1771716,5899043
Auckland,03/02/2014,Mon,1415,JA,CE1C,308B 378B 835 929 ,,E,D,B ,F ,D, ,C,50,0,0,2,1758716,5904717
Auckland,23/12/2014,Tue,900,MC,CE1C,372B ,,R,D,B ,F , ,N,N,50,0,0,0,1756097,5918340
Auckland,29/07/2014,Tue,1803,QB,CN1,428A ,P,R,D,ON,F ,T,G,C,50,0,0,1,1755512,5914257
Auckland,15/07/2014,Tue,820,MO,CW1C,385A ,M,R,D,BF,F , ,N,C,50,0,0,0,1756918,5918244
Auckland,12/08/2014,Tue,1645,NB,CN1E,713B ,,R,W,TF,HS, ,N,C,50,0,0,1,1756516,5926281
Auckland,24/11/2014,Mon,1927,NA,CS1E,194A 713B ,,R,D,O ,F , , ,P,50,0,0,1,1756386,5926411
Auckland,28/11/2014,Fri,1730,JA,CN1C,308B 922 ,,R,D,OF,F ,D,N,P,50,0,0,1,1756002,5926750
Auckland,17/10/2014,Fri,1743,JA,4N14,308B 314B 377B 925 ,,R,D,BF,FS,D,N,P,50,0,0,0,1756036,5926714
Auckland,09/05/2014,Fri,1638,LB,CN1C,303B 375B 927 ,,R,W,O ,F ,D,N,C,50,0,1,0,1756104,5926640
Auckland,28/08/2014,Thu,1732,AA,4N1C,372A ,,R,D,B ,F , , ,C,50,0,0,0,1756177,5926573
Auckland,12/11/2014,Wed,1745,FE,CW1C,181A 191B ,,R,D,OF,F ,T,T,R,50,0,0,0,1755962,5926779
Auckland,26/08/2014,Tue,1712,FA,BN1CC,129A 386A ,,E,D,O ,F , , ,C,50,0,0,0,1756687,5926066
Auckland,23/08/2014,Sat,500,FE,4N1C,181A ,,R,D,DO,F ,T,T,C,50,0,0,0,1757014,5925861
Auckland,27/10/2014,Mon,1538,DB,CN1,131A 504A ,T,E,D,O ,F ,X,S,N,80,0,0,0,1753035,5934560
Auckland,30/05/2014,Fri,2325,LB,4N1C,323B 334B ,,R,D,DO,F ,X,T,C,50,0,0,0,1751629,5934054
Auckland,22/12/2014,Mon,1915,LB,CN1C,303B 382B ,,R,D,TO,F ,X,T,C,50,0,0,0,1751629,5934054
Auckland,11/01/2014,Sat,2323,LB,4W1C,323B ,,R,D,DO,F ,X,T,R,80,0,0,1,1752494,5933313
Auckland,04/09/2014,Thu,1649,FD,CE1C4,112A 181A 331A 801 ,,R,W,O ,L ,T,N,R,50,0,0,0,1752832,5933223
Auckland,04/09/2014,Thu,1005,AC,CE1C,372A 381A 817 ,,E,D,B ,F ,R,G,C,50,0,0,0,1753273,5933085
Auckland,04/07/2014,Fri,1300,AO,CN1C,381A ,,E,D,BF,F ,R,G,R,50,0,0,0,1753257,5933067
Auckland,22/04/2014,Tue,1216,AA,TS1C,372A ,,S,D,BF,F ,R,G,C,50,0,0,0,1753273,5933085
Auckland,12/04/2014,Sat,,GF,CS1C,381A ,,M,D,BF,F ,R,G,R,50,0,0,0,1753262,5933079
Auckland,23/08/2014,Sat,1154,FB,CE14,181A ,,E,D,BF,F ,R,G,R,50,0,0,0,1753258,5933082
Auckland,13/09/2014,Sat,1429,AC,CW1CC,331A 372A ,,R,D,BF,F ,X,T,C,70,0,0,0,1752502,5933324
Auckland,23/05/2014,Fri,1535,HA,CS2C,322A 334A ,,R,D,B ,F ,X,T,R,80,0,0,0,1752502,5933324
Auckland,31/03/2014,Mon,1815,FB,CS1C,331A 387A 357B ,,R,D,B ,F ,X,T,C,50,0,0,0,1752502,5933324
Auckland,31/07/2014,Thu,1750,AA,VW1V,184A 372A ,,R,D,BF,F , ,N,C,70,0,0,0,1753232,5933085
Auckland,14/09/2014,Sun,1300,AA,CW1C,184A 372A ,,R,D,BF,F , ,N,C,70,0,0,0,1753171,5933118
Auckland,11/03/2014,Tue,1328,GB,CE14,173A ,,M,D,B ,F ,R,G,C,80,0,0,0,1753262,5933079
Auckland,08/06/2014,Sun,1726,FE,CW1CC,181A 181B ,,R,D,TO,F ,T,T,C,80,0,0,0,1752142,5933575
Auckland,01/07/2014,Tue,1532,DA,CS1,133A 801 926 ,CV,E,W,ON,H ,D,N,C,50,0,0,0,1751493,5933662
Auckland,08/07/2014,Tue,1805,KB,CS1C,322A 358A 801 ,,R,W,DO,L ,X,T,C,50,0,0,0,1752032,5930706
Auckland,06/10/2014,Mon,1558,FB,VN1C,181A ,,R,D,OF,F ,X,T,C,50,0,0,1,1752032,5930706
Auckland,16/07/2014,Wed,1607,JA,4N1C,323B 334B ,,R,D,DO,F ,X,T,C,50,0,0,0,1752032,5930706
Auckland,12/11/2014,Wed,1634,FD,CN1C,181A 191A 402A 800 ,,R,W,O ,F , , ,C,50,0,0,0,1751180,5931736
Auckland,04/02/2014,Tue,2024,AC,CN14,198A 330A ,,R,D,DO,F , , ,R,50,0,0,0,1752172,5930589
Auckland,04/09/2014,Thu,702,AA,CS14,372A ,,R,D,B ,F , , ,P,50,0,0,0,1751789,5930939
Auckland,25/06/2014,Wed,1138,FE,CN1CC,331A 402A 801 ,,R,W,O ,L ,X,T,R,50,0,0,0,1751894,5930859
Auckland,09/09/2014,Tue,1650,FA,CS1C,331A ,,R,D,TF,F , , ,R,50,0,0,0,1752022,5930718
Auckland,21/08/2014,Thu,633,LB,CS1C,303B 334B ,,R,W,DO,F ,X,T,C,50,0,0,0,1751870,5930883
Auckland,12/09/2014,Fri,1530,FE,4N1C,181A 331A 403A ,,R,D,O ,F ,X,T,C,50,0,1,0,1751629,5934054
Auckland,02/04/2014,Wed,955,FA,CS14,181A ,,R,D,B ,F , , ,P,50,0,0,0,1751543,5933855
Auckland,17/06/2014,Tue,820,FE,CN1C,181A ,,R,W,OF,L , ,T,P,50,0,0,0,1751232,5931425
Auckland,26/09/2014,Fri,1222,GF,CN1C,172A 355A 372A 404A ,,E,D,O ,F ,T,T,C,50,0,0,0,1751223,5931443
Auckland,26/05/2014,Mon,2215,FD,4S14C,331A 355A ,,R,D,DO,F ,R,S,C,50,0,0,0,1751131,5932339
Auckland,18/03/2014,Tue,947,FB,CN1C,181A 387A 191B ,,R,D,B ,F ,R,S,C,50,0,0,0,1751135,5932289
Auckland,26/06/2014,Thu,1718,FD,CS1C,181A 331A ,,R,W,OO,L ,R,G,C,50,0,0,0,1751136,5932274
Auckland,12/03/2014,Wed,1300,JA,CS1C,302B ,,R,D,O ,F ,T,G,R,50,0,0,0,1751584,5931091
Auckland,12/08/2014,Tue,1458,JA,VE1C,302B ,,R,D,O ,F ,T,G,C,50,0,0,0,1751584,5931091
Auckland,20/02/2014,Thu,1600,MC,4S1C,372B ,,R,D,OF,F , ,N,C,50,0,0,0,1752072,5930674
Auckland,21/05/2014,Wed,1715,FD,CS1C,181A ,,R,W,TF,L , , ,C,50,0,0,0,1753365,5929825
Auckland,29/05/2014,Thu,1546,FD,CS1C,331A ,,R,W,O ,F , , ,C,50,0,0,0,1753365,5929825
Auckland,08/09/2014,Mon,1801,LB,MS1C,322A 334A ,,R,D,B ,F ,X,T,N,50,0,1,0,1753387,5929804
Auckland,20/08/2014,Wed,1123,FE,VS1C,181A 331A ,,R,W,O ,F ,X,T,C,50,0,0,0,1753387,5929804
Auckland,31/03/2014,Mon,1011,MC,CW1C,330B 372B ,,M,D,B ,F , ,N,C,70,0,0,0,1753121,5930051
Auckland,01/12/2014,Mon,1550,LB,CS144,303B 353B 375B ,,E,D,BF,F ,T,G,R,70,0,0,0,1753169,5930037
Auckland,07/12/2014,Sun,1930,LB,CE1C,303B ,,E,D,TN,F ,T,G,C,70,0,0,0,1753169,5930037
Auckland,03/11/2014,Mon,2048,LB,CS1B,303B 375B ,,R,D,BF,F ,T,G,C,50,0,0,0,1753169,5930037
Auckland,19/12/2014,Fri,1151,JA,CE1V,302B ,,E,D,B ,F ,T,G,R,50,0,0,2,1753169,5930037
Auckland,08/04/2014,Tue,836,JA,CE1C,302B ,,E,D,B ,F ,T,G,R,70,0,0,1,1753169,5930037
Auckland,27/02/2014,Thu,900,FD,CS1CC,181A ,,R,D,BF,F , ,N,C,50,0,0,0,1751085,5933349
Auckland,18/06/2014,Wed,715,AO,CE1C,357A ,,E,D,TF,F , ,T,N,100,0,0,0,1752023,5930694
Auckland,20/08/2014,Wed,2341,CA,CN1,130A 330A ,G,R,W,DO,L , , ,N,50,0,0,0,1752064,5930745
Auckland,01/01/2014,Wed,1134,DB,CE2,131A 402A 403A ,,R,W,OF,L ,T,G,C,50,0,0,0,1752032,5930706
Auckland,29/11/2014,Sat,30,EA,CW1C,129A ,M,R,D,DO,F , ,N,C,50,0,0,0,1760702,5923208
Auckland,28/03/2014,Fri,1547,MG,CS1C,371B ,,R,D,BF,F , ,N,C,50,0,0,0,1757393,5920924
Auckland,12/06/2014,Thu,2005,LB,CS1C,303B 322B ,,R,W,DO,L ,T,T,C,50,0,0,0,1757400,5920942
Auckland,25/01/2014,Sat,2230,FE,VN1C,331A ,,R,D,DO,F ,X,T,C,50,0,0,1,1757400,5920942
Auckland,29/11/2014,Sat,542,MB,CS1X,303B 375B ,,R,W,DO,F ,T,T,C,50,0,0,0,1757259,5920568
Auckland,17/10/2014,Fri,2253,EA,VS1C,103A 129A ,M,E,D,DO,F , , ,N,50,0,0,0,1757277,5920616
Auckland,03/12/2014,Wed,757,AO,BS1C,671A ,,R,D,BF,F ,X,T,C,50,0,0,0,1757400,5920942
Auckland,09/12/2014,Tue,1645,NF,CW1E,341A 353A 926 ,,R,D,OF,F ,D,N,P,50,0,1,0,1757263,5920577
Auckland,18/09/2014,Thu,930,AA,BN1V,330A 372A 191B ,,R,D,O ,F , , ,N,50,0,0,0,1757270,5920596
Auckland,01/05/2014,Thu,2300,FD,CS1CC,103A 181A ,,R,D,DO,F , ,N,C,50,0,0,0,1757241,5920521
Auckland,26/12/2014,Fri,2135,AO,CN1C,157A 209A ,,R,D,DO,F ,T,G,P,50,0,0,1,1757368,5920856
